ticker,category,selected,rest
Autopista Madrid Levante,Transportation,0.0017311638230699574,0.0015584212272068724
Meroil,Fuel,0.021667570926105842,0.02242675422310565
Okeysi,Financial Services,0.0035462477254255974,0.0013209376886166794
Segurcaixa,Insurance,0.2702239253747454,0.4115637514104055
Lufthansa,Airlines,0.035207736527647665,0.03260551966077468
Lupa,Financial Services,0.10145664878679855,0.08724972421419173
Deporticket,Tickets,0.004091646132315146,0.004164424707117543
Sephora,Beauty,0.08919053084383465,0.031000112724994776
Eurest,Restaurant,0.013674408170817219,0.014109295616388124
Aegon,Insurance,0.06399129471711991,0.06605864636903477
Metro Ligero Oeste,Transportation,0.0018945371291976113,0.0018365053603221423
Filmin,Streaming,0.002181336791829399,0.0027157721315480506
Electro Depot,Electronics,0.004646000002277571,0.0075614238198646695
BBVA Consumer Finance,Financial Services,0.0954351124632608,0.1341751749137993
Neocine,Movies,0.0023657702933105947,0.0022819567522969456
CPP,Financial Services,0.001492589953313436,0.0014871480151856383
Tommy Hilfiger,Apparel,0.01986996131359438,0.015269729962447664
Promod,Apparel,0.007213454315705778,0.002449608499867242
Papizza,Restaurant,0.0018739179519806995,0.0013404623828906818
Simply,Grocery,0.28740157974547464,0.2367393970454818
Max Colchon,Home Goods,0.012047726672156506,0.009814122791961744
Calvin Klein,Apparel,0.013392339218536702,0.007905955600950807
Plus Fresc,Grocery,0.03689420173923496,0.026846153503725254
Game,Gaming,0.1618441061877058,0.2422592566005174
Euromaster,Automotive,0.006624908949929499,0.006545619669496991
El Corte Ingles Seguros,Insurance,0.02813989619078404,0.03515384699914726
Deliveroo,Delivery,0.12993257189590818,0.11309825908931054
Fnac,Retail Stores,0.28736085089057706,0.27522763460217325
Guissona,Grocery,0.0037601713747581825,0.004390432823516445
Privalia,E-commerce,0.19221264542715574,0.09788395372349953
Cinepolis,Movies,0.0013893661754346867,0.00197132680742113
NBQ Fund One,Financial Services,0.01704488518467674,0.04630779788713798
Autema,Automotive,0.0009985639237298227,0.0010080228272172278
Accesos de Madrid,Transportation,0.003458987318337935,0.0033616633484709153
Servicios Financieros Carrefour,Financial Services,0.6346829982189405,1.108926531143926
Perfumarte,Beauty,0.001345368324187306,0.0018499113765876188
Domestic & General,Insurance,0.005015398012263559,0.005498139684642558
Dreambeach,Festivals,0.003214100831450528,0.005269867153155441
Brownie,Food,0.00848643120904714,0.0017862920153440894
Verti,Insurance,0.08936356568556413,0.10534815893500957
Lefties,Apparel,0.10650254086068998,0.0562396601298697
Cines Lys,Movies,0.0011537764162885366,0.0008711798013821966
Tradicionarius,Food,0.0004029656296437834,0.0004078707235522277
Bricoking,Home Improvement,0.0019629131977079548,0.00217821255453661
Esquiades.com,Travel,0.019752421559411933,0.018577690438951366
Paco Martinez,Restaurant,0.012465586118729423,0.006185400967050065
Centauro,Sports,0.004552867144008745,0.004307219750499103
Blizzard,Gaming,0.006525093823073536,0.0170908716083678
Scalpers,Apparel,0.056403433957956904,0.030242783645046074
Ubisoft,Gaming,0.0007740807331009846,0.0030048048418787558
MasMovil,Telecom,0.1244212562738521,0.18978883762262838
Dia Market,Grocery,0.00961563013104158,0.008356635936593288
Restaurante Ikea,Restaurant,0.01990740264434407,0.01479657044135912
MarcaApuestas,Gambling,0.008202788515218424,0.006828206462665214
Tesco,Grocery,0.009223513093566926,0.009113707473506908
GM Oil,Automotive,0.014006521861410699,0.020483237240181997
Basic Fit,Fitness,0.03857926221411234,0.03090975649012942
Tryp,Travel,0.008410428034487057,0.006615263687632982
Paga+tarde,Financial Services,0.024671319418735058,0.03429937323854046
Wizink,Financial Services,0.5920976005015938,0.9823829141515988
Lebara,Telecom,0.0021443299095281433,0.0027109397687076
Legalitas,Legal Services,0.009318053668876525,0.02117287038641638
La Casa de la Carcasa,Electronics,0.008580450915951068,0.006227742112770232
Zara Home,Home Goods,0.17276923235153263,0.034077026125954674
El Arbol,Restaurant,0.07883670874146416,0.06345727260817637
Groupalia,Discounts,0.004817574452381316,0.00551128816399416
